consumer_id,tradeline_id,subscriber_name,subscriber_code,account_type,opened,closed,credit_limit,high_credit,balance,past_due,payment_status,terms,months_reviewed
C0421,T01240,Bank_983,SUB70747,installment,2021-04-28,2023-04-28,0,8000,540.46,750,current,R,54
C0421,T01241,Bank_437,SUB39508,installment,2021-08-10,2024-08-09,0,12000,745.09,500,current,R,50
C0421,T01242,Bank_390,SUB47092,revolving,2012-02-18,2017-02-16,30000,30000,16383.09,500,current,R,164
C0421,T01243,Bank_816,SUB63398,mortgage,2020-07-13,2022-07-13,0,320000,52298.16,750,current,R,63
C0422,T01244,Bank_984,SUB93931,revolving,2010-04-26,2014-04-25,5000,5000,2700.45,100,current,R,186
C0422,T01245,Bank_303,SUB99246,installment,2014-07-13,2016-07-12,0,8000,2970.67,100,current,R,135
C0422,T01246,Bank_550,SUB84983,installment,2010-02-15,2011-02-15,0,22000,17525.31,100,current,R,188
C0423,T01247,Bank_484,SUB44631,revolving,2021-03-06,2022-03-06,2000,2000,1174.2,500,current,R,55
C0423,T01248,Bank_852,SUB20479,mortgage,2021-04-04,2024-04-03,0,450000,261082.64,750,current,R,54
C0424,T01249,Bank_667,SUB40808,mortgage,2022-07-24,,0,450000,259878.15,750,30_days_late,R,39
C0424,T01250,Bank_579,SUB16445,mortgage,2016-06-23,2019-06-23,0,450000,180066.85,0,current,R,112
C0424,T01251,Bank_202,SUB83880,mortgage,2015-04-24,2019-04-23,0,180000,97268.12,100,current,R,126
C0424,T01252,Bank_718,SUB72791,installment,2015-03-01,2019-02-28,0,12000,2740.0,250,current,R,127
C0425,T01253,Bank_881,SUB31478,installment,2014-04-19,,0,18000,4836.84,250,current,R,138
C0425,T01254,Bank_826,SUB30899,mortgage,2022-08-13,2027-08-12,0,250000,66988.95,250,current,R,38
C0426,T01255,Bank_731,SUB34759,mortgage,2020-11-05,2022-11-05,0,250000,10205.86,100,current,R,59
C0426,T01256,Bank_109,SUB98167,revolving,2017-03-17,2019-03-17,5000,5000,2474.29,250,30_days_late,R,103
C0427,T01257,Bank_682,SUB89868,mortgage,2020-06-28,2023-06-28,0,320000,45364.55,750,current,R,64
C0427,T01258,Bank_318,SUB98268,revolving,2012-04-18,,1000,1000,23.63,500,charged_off,R,162
C0427,T01259,Bank_524,SUB76352,revolving,2014-03-25,2016-03-24,10000,10000,4514.24,250,30_days_late,R,139
C0428,T01260,Bank_470,SUB16862,mortgage,2011-07-13,,0,450000,21215.73,100,current,R,171
C0428,T01261,Bank_186,SUB14927,installment,2017-07-26,2022-07-25,0,12000,7427.38,250,current,R,99
C0428,T01262,Bank_876,SUB58080,installment,2025-12-10,2027-12-10,0,18000,679.73,750,current,R,1
C0428,T01263,Bank_140,SUB42127,mortgage,2015-07-15,2018-07-14,0,180000,149072.95,250,current,R,123
C0429,T01264,Bank_389,SUB85192,mortgage,2022-04-26,2025-04-25,0,450000,390472.49,750,current,R,42
C0429,T01265,Bank_958,SUB80999,revolving,2024-05-11,2029-05-10,1000,1000,521.81,750,current,R,17
C0429,T01266,Bank_114,SUB46974,mortgage,2018-10-26,2023-10-25,0,450000,23852.89,500,current,R,84
C0429,T01267,Bank_203,SUB27139,installment,2016-03-27,2020-03-26,0,12000,1709.48,500,30_days_late,R,115
C0430,T01268,Bank_395,SUB83712,mortgage,2015-12-18,2020-12-16,0,180000,117740.08,0,current,R,118
C0430,T01269,Bank_297,SUB87539,revolving,2020-04-09,2021-04-09,30000,30000,13572.38,250,current,R,66
C0431,T01270,Bank_625,SUB75691,installment,2019-08-10,2021-08-09,0,22000,15543.6,750,current,R,74
C0431,T01271,Bank_634,SUB16484,mortgage,2014-03-07,2019-03-06,0,450000,33973.3,500,current,R,139
C0431,T01272,Bank_578,SUB85360,revolving,2022-12-03,,30000,30000,21432.1,500,current,R,34
C0431,T01273,Bank_794,SUB80985,mortgage,2018-07-01,2021-06-30,0,450000,305653.76,750,current,R,87
C0432,T01274,Bank_244,SUB64680,revolving,2010-10-28,,2000,2000,798.35,100,current,R,180
C0432,T01275,Bank_516,SUB46409,installment,2012-07-13,2013-07-13,0,18000,6517.36,750,current,R,159
C0433,T01276,Bank_276,SUB43392,installment,2025-11-17,,0,18000,13347.78,750,current,R,1
C0433,T01277,Bank_976,SUB27405,installment,2025-07-09,2026-07-09,0,22000,7569.66,750,current,R,3
C0433,T01278,Bank_982,SUB49654,installment,2019-11-02,2023-11-01,0,18000,4772.52,250,30_days_late,R,71
C0434,T01279,Bank_647,SUB65810,revolving,2012-09-19,2015-09-19,2000,2000,1579.22,250,current,R,157
C0434,T01280,Bank_146,SUB91554,installment,2010-09-25,2013-09-24,0,8000,5767.86,250,current,R,181
C0434,T01281,Bank_653,SUB90145,mortgage,2019-05-05,,0,450000,35249.68,500,current,R,77
C0435,T01282,Bank_543,SUB93620,mortgage,2017-01-20,2020-01-20,0,180000,40335.75,100,current,R,105
C0435,T01283,Bank_212,SUB37491,installment,2012-10-16,2017-10-15,0,12000,9924.86,250,current,R,156
C0435,T01284,Bank_486,SUB74506,installment,2021-07-20,2022-07-20,0,18000,16160.36,500,current,R,51
C0435,T01285,Bank_743,SUB81893,mortgage,2019-09-01,2023-08-31,0,250000,142528.92,500,current,R,73
C0436,T01286,Bank_192,SUB56369,installment,2014-11-14,2019-11-13,0,18000,2902.56,100,current,R,131
C0436,T01287,Bank_861,SUB67674,installment,2014-06-17,2015-06-17,0,12000,9967.3,250,current,R,136
C0437,T01288,Bank_535,SUB45036,installment,2024-08-10,2028-08-09,0,18000,16873.93,500,current,R,14
C0437,T01289,Bank_925,SUB46235,mortgage,2015-04-01,2017-03-31,0,320000,248076.65,750,current,R,126
C0437,T01290,Bank_874,SUB46693,revolving,2013-10-14,2015-10-14,10000,10000,498.83,750,current,R,144
C0437,T01291,Bank_102,SUB60324,mortgage,2015-08-14,2018-08-13,0,250000,28677.68,0,current,R,122
C0438,T01292,Bank_612,SUB29605,installment,2015-10-07,2016-10-06,0,8000,7699.66,100,current,R,120
C0438,T01293,Bank_256,SUB40876,mortgage,2019-03-13,2022-03-12,0,320000,133678.94,100,30_days_late,R,79
C0438,T01294,Bank_255,SUB32447,revolving,2014-08-24,2018-08-23,10000,10000,6196.87,0,current,R,134
C0439,T01295,Bank_665,SUB46774,mortgage,2025-11-27,2026-11-27,0,450000,145666.83,750,current,R,1
C0439,T01296,Bank_707,SUB78790,revolving,2024-08-19,2027-08-19,30000,30000,23382.58,500,current,R,14
C0440,T01297,Bank_409,SUB58443,revolving,2011-08-24,2016-08-22,5000,5000,2899.29,100,current,R,170
C0440,T01298,Bank_981,SUB30388,mortgage,2022-03-13,2024-03-12,0,320000,175511.77,250,current,R,43
C0441,T01299,Bank_717,SUB13651,installment,2025-07-03,2030-07-02,0,8000,1545.52,0,current,R,3
C0441,T01300,Bank_902,SUB22883,revolving,2020-12-03,2025-12-02,2000,2000,1822.52,750,current,R,58
C0442,T01301,Bank_148,SUB69596,installment,2014-01-21,2015-01-21,0,22000,15546.47,100,current,R,141
C0442,T01302,Bank_823,SUB77027,mortgage,2014-04-16,2019-04-15,0,250000,98029.34,250,current,R,138
C0442,T01303,Bank_623,SUB90502,revolving,2023-11-10,2027-11-09,2000,2000,1410.59,750,current,R,23
C0442,T01304,Bank_857,SUB23311,revolving,2023-09-26,2025-09-25,5000,5000,1800.7,750,current,R,25
C0443,T01305,Bank_759,SUB22270,mortgage,2016-02-11,2017-02-10,0,320000,141561.33,0,current,R,116
C0443,T01306,Bank_621,SUB80437,mortgage,2025-10-20,2027-10-20,0,320000,224791.04,100,current,R,1
C0444,T01307,Bank_763,SUB52297,revolving,2013-02-10,2017-02-09,30000,30000,27088.69,250,30_days_late,R,152
C0444,T01308,Bank_696,SUB93737,revolving,2011-04-13,2015-04-12,5000,5000,3113.37,100,current,R,174
C0445,T01309,Bank_624,SUB48262,revolving,2024-10-15,2026-10-15,30000,30000,28637.45,500,current,R,12
C0445,T01310,Bank_933,SUB12837,revolving,2018-07-16,2021-07-15,2000,2000,1613.25,750,60_days_late,R,87
C0445,T01311,Bank_463,SUB86322,mortgage,2012-07-07,,0,320000,153784.06,250,current,R,159
C0446,T01312,Bank_892,SUB37312,mortgage,2021-08-23,,0,250000,164011.13,750,60_days_late,R,50
C0446,T01313,Bank_332,SUB39706,mortgage,2011-03-19,2014-03-18,0,320000,289566.72,250,charged_off,R,175
C0446,T01314,Bank_916,SUB60995,revolving,2015-05-03,2018-05-02,20000,20000,7061.62,250,current,R,125
C0447,T01315,Bank_686,SUB56758,installment,2024-04-10,2028-04-09,0,18000,7078.05,500,current,R,18
C0447,T01316,Bank_534,SUB18341,installment,2019-11-03,,0,18000,13159.71,0,current,R,71
C0448,T01317,Bank_393,SUB22960,revolving,2010-06-01,,1000,1000,513.08,100,current,R,184
C0448,T01318,Bank_930,SUB68949,installment,2017-05-27,2021-05-26,0,8000,5576.19,250,current,R,101
C0448,T01319,Bank_889,SUB13758,mortgage,2019-01-24,,0,250000,133643.49,250,60_days_late,R,81
C0449,T01320,Bank_291,SUB25279,mortgage,2023-11-12,,0,180000,102983.84,750,current,R,23
C0449,T01321,Bank_420,SUB61662,mortgage,2016-07-13,2017-07-13,0,450000,436657.4,100,current,R,111
C0450,T01322,Bank_325,SUB45214,revolving,2018-03-26,,2000,2000,1563.39,250,current,R,91
C0450,T01323,Bank_984,SUB69289,mortgage,2011-02-07,2015-02-06,0,250000,218864.79,100,current,R,176
C0451,T01324,Bank_895,SUB55935,installment,2012-06-05,2015-06-05,0,8000,2266.99,250,current,R,160
C0451,T01325,Bank_212,SUB82035,installment,2012-08-10,,0,22000,19061.13,750,current,R,158
C0451,T01326,Bank_758,SUB59989,revolving,2022-04-16,2026-04-15,1000,1000,564.91,500,current,R,42
C0451,T01327,Bank_146,SUB13450,installment,2020-06-19,2022-06-19,0,22000,8373.29,100,current,R,64
C0452,T01328,Bank_900,SUB45531,installment,2020-01-06,2023-01-05,0,8000,5755.7,0,current,R,69
C0452,T01329,Bank_407,SUB71449,installment,2019-11-09,,0,22000,3411.2,250,current,R,71
C0453,T01330,Bank_399,SUB86055,installment,2017-02-09,,0,22000,15883.26,500,current,R,104
C0453,T01331,Bank_237,SUB11058,mortgage,2016-03-12,2019-03-12,0,450000,236224.71,500,current,R,115
C0454,T01332,Bank_923,SUB59017,installment,2010-10-11,2014-10-10,0,22000,9414.43,100,current,R,180
C0454,T01333,Bank_166,SUB42790,installment,2011-01-04,2016-01-03,0,12000,1228.12,100,current,R,177
C0454,T01334,Bank_199,SUB15942,mortgage,2017-07-16,2019-07-16,0,180000,166945.86,100,current,R,99
C0455,T01335,Bank_767,SUB10301,revolving,2022-11-17,2025-11-16,5000,5000,3752.73,750,current,R,35
C0455,T01336,Bank_860,SUB35713,revolving,2014-07-27,2016-07-26,30000,30000,2676.54,0,current,R,135
C0455,T01337,Bank_807,SUB53927,revolving,2010-07-02,2012-07-01,2000,2000,1881.16,500,60_days_late,R,183
C0455,T01338,Bank_127,SUB62915,revolving,2010-11-11,,2000,2000,593.55,500,current,R,179
C0456,T01339,Bank_355,SUB36975,installment,2025-01-04,2028-01-04,0,12000,459.95,0,current,R,9
C0456,T01340,Bank_280,SUB16185,installment,2014-03-05,,0,8000,401.97,250,current,R,139
C0456,T01341,Bank_414,SUB37403,mortgage,2021-07-05,2022-07-05,0,180000,150538.13,250,current,R,51
C0457,T01342,Bank_262,SUB41884,revolving,2013-04-08,2016-04-07,20000,20000,7673.58,0,current,R,150
C0457,T01343,Bank_405,SUB49052,mortgage,2018-06-27,,0,320000,108776.42,250,current,R,88
C0458,T01344,Bank_697,SUB56741,mortgage,2024-07-26,2027-07-26,0,450000,194500.27,100,current,R,15
C0458,T01345,Bank_583,SUB40415,mortgage,2017-07-25,2021-07-24,0,250000,71414.7,500,current,R,99
C0458,T01346,Bank_933,SUB53583,mortgage,2021-07-27,2024-07-26,0,250000,244346.91,0,current,R,51
C0458,T01347,Bank_526,SUB64590,revolving,2012-05-16,2016-05-15,5000,5000,3880.16,100,current,R,161
C0459,T01348,Bank_999,SUB67872,revolving,2013-05-16,2016-05-15,2000,2000,816.29,500,current,R,149
C0459,T01349,Bank_749,SUB85574,installment,2018-07-14,2020-07-13,0,12000,6704.94,750,current,R,87
C0459,T01350,Bank_586,SUB20721,mortgage,2020-12-08,2022-12-08,0,450000,222344.99,500,current,R,58
C0460,T01351,Bank_317,SUB96422,revolving,2024-11-23,,30000,30000,18608.54,0,current,R,11
C0460,T01352,Bank_651,SUB29282,revolving,2019-07-18,2023-07-17,30000,30000,17239.23,100,current,R,75
C0461,T01353,Bank_612,SUB20918,mortgage,2025-10-21,2030-10-20,0,180000,75360.48,250,current,R,1
C0461,T01354,Bank_585,SUB27144,mortgage,2013-07-26,2015-07-26,0,450000,47182.1,750,current,R,147
C0461,T01355,Bank_828,SUB12503,revolving,2022-01-16,2023-01-16,5000,5000,2674.27,750,60_days_late,R,45
C0462,T01356,Bank_301,SUB87614,revolving,2014-07-24,2016-07-23,2000,2000,1920.09,0,current,R,135
C0462,T01357,Bank_819,SUB48867,revolving,2019-08-13,2022-08-12,30000,30000,17250.8,250,current,R,74
C0462,T01358,Bank_504,SUB85059,revolving,2021-07-07,,20000,20000,2490.59,500,current,R,51
C0462,T01359,Bank_680,SUB70314,revolving,2018-09-28,2019-09-28,30000,30000,12512.01,0,current,R,85
C0463,T01360,Bank_498,SUB24081,revolving,2023-08-22,2028-08-20,2000,2000,670.98,100,current,R,26
C0463,T01361,Bank_134,SUB20656,revolving,2015-06-26,2016-06-25,10000,10000,7650.28,500,current,R,124
C0464,T01362,Bank_310,SUB99869,revolving,2017-04-09,,10000,10000,9009.36,750,current,R,102
C0464,T01363,Bank_605,SUB88708,mortgage,2018-09-26,2019-09-26,0,320000,33621.27,100,current,R,85
C0465,T01364,Bank_827,SUB87373,revolving,2011-02-09,,1000,1000,404.44,0,current,R,176
C0465,T01365,Bank_221,SUB62979,revolving,2012-01-02,2014-01-01,2000,2000,1056.9,750,current,R,165
C0466,T01366,Bank_860,SUB53139,mortgage,2011-12-03,,0,180000,46186.18,250,current,R,166
C0466,T01367,Bank_679,SUB97988,revolving,2019-09-09,,2000,2000,652.96,100,current,R,73
C0466,T01368,Bank_906,SUB72986,mortgage,2013-08-27,,0,180000,39094.66,100,current,R,146
C0466,T01369,Bank_936,SUB12126,revolving,2013-12-03,2014-12-03,2000,2000,1542.77,500,30_days_late,R,142
C0467,T01370,Bank_235,SUB79942,revolving,2019-08-22,,20000,20000,11068.39,500,current,R,74
C0467,T01371,Bank_622,SUB58300,mortgage,2024-11-10,2028-11-09,0,180000,137106.5,750,current,R,11
C0468,T01372,Bank_752,SUB75446,revolving,2022-05-28,2027-05-27,2000,2000,1103.89,0,current,R,41
C0468,T01373,Bank_390,SUB16276,revolving,2019-10-04,2023-10-03,20000,20000,19576.11,250,current,R,72
C0468,T01374,Bank_289,SUB60926,revolving,2012-12-08,2015-12-08,5000,5000,346.72,750,60_days_late,R,154
C0469,T01375,Bank_102,SUB28209,revolving,2023-09-09,2026-09-08,5000,5000,942.4,500,30_days_late,R,25
C0469,T01376,Bank_467,SUB65826,mortgage,2021-05-16,2022-05-16,0,450000,261179.78,500,current,R,53
C0470,T01377,Bank_743,SUB54660,mortgage,2019-09-19,,0,250000,240478.8,100,current,R,73
C0470,T01378,Bank_972,SUB34147,installment,2023-08-12,,0,12000,4451.95,500,30_days_late,R,26
C0470,T01379,Bank_365,SUB60171,installment,2024-11-24,2026-11-24,0,22000,3254.64,750,current,R,11
C0471,T01380,Bank_531,SUB33597,mortgage,2025-01-22,2028-01-22,0,320000,40570.35,750,current,R,9
C0471,T01381,Bank_713,SUB17732,revolving,2018-01-26,2022-01-25,1000,1000,23.29,750,current,R,93
C0472,T01382,Bank_991,SUB96455,revolving,2018-02-16,2020-02-16,10000,10000,4113.38,100,current,R,92
C0472,T01383,Bank_987,SUB30387,revolving,2015-03-08,2017-03-07,2000,2000,1107.65,500,current,R,127
C0472,T01384,Bank_921,SUB25181,revolving,2016-06-20,2019-06-20,1000,1000,282.0,500,current,R,112
C0472,T01385,Bank_898,SUB68064,revolving,2017-06-26,2018-06-26,5000,5000,3301.67,500,current,R,100
C0473,T01386,Bank_669,SUB15365,installment,2015-11-17,2016-11-16,0,18000,2393.17,500,60_days_late,R,119
C0473,T01387,Bank_829,SUB53178,revolving,2024-09-08,2029-09-07,1000,1000,42.78,500,30_days_late,R,13
C0474,T01388,Bank_919,SUB69524,mortgage,2019-02-20,2021-02-19,0,180000,164275.47,750,current,R,80
C0474,T01389,Bank_327,SUB55135,revolving,2019-12-21,2020-12-20,1000,1000,635.9,250,current,R,70
C0475,T01390,Bank_345,SUB62756,revolving,2010-11-08,2015-11-07,30000,30000,4802.18,750,current,R,179
C0475,T01391,Bank_121,SUB81399,installment,2010-06-27,2013-06-26,0,22000,17003.31,500,current,R,184
C0475,T01392,Bank_467,SUB30083,revolving,2018-03-19,,10000,10000,5986.33,100,current,R,91
C0476,T01393,Bank_480,SUB68202,installment,2023-01-13,2024-01-13,0,18000,7624.14,750,current,R,33
C0476,T01394,Bank_665,SUB17679,installment,2011-02-13,2015-02-12,0,8000,7275.09,100,current,R,176
C0476,T01395,Bank_969,SUB62136,installment,2014-06-08,2019-06-07,0,12000,5757.05,250,current,R,136
C0476,T01396,Bank_346,SUB28459,revolving,2019-05-10,2023-05-09,5000,5000,3953.0,500,current,R,77
C0477,T01397,Bank_450,SUB42322,installment,2015-04-10,2016-04-09,0,8000,3649.56,100,current,R,126
C0477,T01398,Bank_493,SUB32821,installment,2022-10-04,2025-10-03,0,22000,6391.38,0,30_days_late,R,36
C0477,T01399,Bank_247,SUB91341,installment,2025-10-26,2027-10-26,0,12000,4489.99,250,current,R,1
C0478,T01400,Bank_496,SUB39669,revolving,2019-06-06,,5000,5000,3172.17,0,current,R,76
C0478,T01401,Bank_201,SUB73618,revolving,2011-05-01,,20000,20000,8753.6,100,current,R,173
C0478,T01402,Bank_467,SUB99718,revolving,2019-03-20,2021-03-19,5000,5000,517.66,250,30_days_late,R,79
C0479,T01403,Bank_320,SUB25874,revolving,2015-07-13,2019-07-12,10000,10000,2324.39,500,current,R,123
C0479,T01404,Bank_699,SUB16389,mortgage,2017-10-06,2020-10-05,0,320000,8731.63,750,current,R,96
C0480,T01405,Bank_761,SUB12841,revolving,2017-11-08,2022-11-07,10000,10000,6000.28,100,current,R,95
C0480,T01406,Bank_793,SUB46801,revolving,2015-12-19,2019-12-18,10000,10000,1603.76,750,current,R,118
C0481,T01407,Bank_392,SUB55105,mortgage,2025-02-17,2028-02-17,0,320000,7154.9,250,current,R,8
C0481,T01408,Bank_485,SUB47961,mortgage,2016-03-24,2020-03-23,0,450000,210084.42,100,current,R,115
C0481,T01409,Bank_729,SUB23685,revolving,2024-12-10,2028-12-09,30000,30000,4006.17,500,current,R,10
C0481,T01410,Bank_582,SUB94948,installment,2012-11-15,,0,22000,15466.85,500,current,R,155
C0482,T01411,Bank_516,SUB96793,mortgage,2012-03-01,2014-03-01,0,180000,145532.2,750,current,R,163
C0482,T01412,Bank_744,SUB72629,revolving,2012-12-20,2014-12-20,1000,1000,668.17,750,current,R,154
C0482,T01413,Bank_241,SUB59617,revolving,2023-04-11,2025-04-10,30000,30000,14605.28,250,current,R,30
C0483,T01414,Bank_141,SUB13790,installment,2019-11-17,2021-11-16,0,8000,798.41,500,current,R,71
C0483,T01415,Bank_365,SUB67324,mortgage,2017-08-27,2019-08-27,0,250000,214688.35,100,current,R,98
C0483,T01416,Bank_774,SUB82580,installment,2021-10-22,2025-10-21,0,12000,1700.85,500,current,R,48
C0483,T01417,Bank_196,SUB22892,revolving,2016-11-16,2021-11-15,5000,5000,4398.48,0,current,R,107
C0484,T01418,Bank_477,SUB18337,installment,2010-07-26,2014-07-25,0,18000,3539.33,250,current,R,183
C0484,T01419,Bank_954,SUB57897,installment,2014-08-06,,0,18000,4172.1,250,current,R,134
C0484,T01420,Bank_385,SUB85727,installment,2022-06-25,2026-06-24,0,18000,9499.99,750,current,R,40
C0485,T01421,Bank_646,SUB53752,installment,2021-02-01,2023-02-01,0,8000,7521.85,750,current,R,56
C0485,T01422,Bank_336,SUB51887,revolving,2013-03-27,2017-03-26,10000,10000,8607.83,250,current,R,151
C0485,T01423,Bank_989,SUB96080,installment,2010-10-15,2012-10-14,0,18000,15332.65,100,current,R,180
C0486,T01424,Bank_453,SUB74585,installment,2010-03-05,2013-03-04,0,22000,12058.19,100,current,R,187
C0486,T01425,Bank_563,SUB82810,installment,2024-03-12,2029-03-11,0,8000,3684.78,250,current,R,19
C0486,T01426,Bank_834,SUB61735,mortgage,2014-04-07,2016-04-06,0,180000,163693.12,500,current,R,138
C0487,T01427,Bank_215,SUB18829,installment,2022-12-15,2024-12-14,0,12000,7968.8,750,current,R,34
C0487,T01428,Bank_891,SUB81190,mortgage,2014-03-01,2015-03-01,0,320000,161038.27,750,current,R,139
C0487,T01429,Bank_807,SUB80812,mortgage,2016-04-25,2020-04-24,0,450000,18910.5,250,30_days_late,R,114
C0488,T01430,Bank_392,SUB66998,mortgage,2022-08-24,2023-08-24,0,250000,96485.74,500,current,R,38
C0488,T01431,Bank_249,SUB44282,installment,2014-01-18,,0,18000,10179.52,100,current,R,141
C0488,T01432,Bank_179,SUB24192,installment,2021-02-19,,0,8000,6495.0,0,current,R,56
C0488,T01433,Bank_753,SUB18930,mortgage,2020-05-13,2023-05-13,0,180000,97066.37,100,current,R,65
C0489,T01434,Bank_295,SUB78477,installment,2019-01-09,2022-01-08,0,22000,19313.36,250,current,R,81
C0489,T01435,Bank_754,SUB11575,installment,2013-05-17,2017-05-16,0,22000,7192.46,250,current,R,149
C0490,T01436,Bank_722,SUB14876,revolving,2022-09-11,2026-09-10,10000,10000,8271.63,500,current,R,37
C0490,T01437,Bank_205,SUB67138,revolving,2014-08-26,,10000,10000,8815.59,250,current,R,134
C0491,T01438,Bank_494,SUB67480,installment,2013-06-17,,0,22000,2822.82,750,current,R,148
C0491,T01439,Bank_985,SUB13681,mortgage,2021-10-24,2023-10-24,0,250000,43359.53,100,current,R,48
C0492,T01440,Bank_352,SUB57807,revolving,2016-06-07,2021-06-06,20000,20000,7077.33,250,current,R,112
C0492,T01441,Bank_895,SUB73173,revolving,2017-04-19,2022-04-18,5000,5000,864.27,250,current,R,102
C0492,T01442,Bank_313,SUB10563,mortgage,2020-09-02,2023-09-02,0,320000,291798.18,750,current,R,61
C0493,T01443,Bank_930,SUB94849,revolving,2010-03-26,2012-03-25,10000,10000,1916.19,750,current,R,187
C0493,T01444,Bank_536,SUB23958,mortgage,2017-05-11,2020-05-10,0,180000,32044.01,500,60_days_late,R,101
C0494,T01445,Bank_883,SUB39328,mortgage,2010-09-15,2011-09-15,0,450000,63026.63,100,current,R,181
C0494,T01446,Bank_231,SUB73010,mortgage,2015-08-26,2019-08-25,0,180000,24486.44,500,current,R,122
C0495,T01447,Bank_833,SUB46524,revolving,2022-04-01,2023-04-01,10000,10000,8911.04,100,current,R,42
C0495,T01448,Bank_808,SUB96797,revolving,2014-04-10,2018-04-09,30000,30000,28372.18,750,current,R,138
C0495,T01449,Bank_826,SUB89942,revolving,2024-08-04,2028-08-03,30000,30000,17293.17,100,current,R,14
C0495,T01450,Bank_340,SUB35529,installment,2023-06-25,2027-06-24,0,18000,1063.16,750,current,R,28
C0496,T01451,Bank_488,SUB99410,revolving,2018-01-01,2020-12-31,2000,2000,1837.44,250,charged_off,R,93
C0496,T01452,Bank_349,SUB91758,mortgage,2021-04-25,2023-04-25,0,250000,35524.19,100,current,R,54
C0496,T01453,Bank_755,SUB86905,installment,2010-08-01,2013-07-31,0,12000,5093.76,500,current,R,182
C0497,T01454,Bank_131,SUB76049,revolving,2012-06-02,2013-06-02,1000,1000,401.09,250,current,R,160
