consumer_id,model,score,score_date,reason_text
C1145,VantageScore4,576,2025-10-05,Delinquencies in past 24 months
C1146,FICO8,693,2025-10-05,Recent delinquency; new account
C1146,VantageScore4,704,2025-10-05,Collections and recent delinquencies
C1147,FICO8,765,2025-10-05,Low utilization; long history
C1147,VantageScore4,671,2025-10-05,High utilization; short history
C1148,FICO8,775,2025-10-05,High utilization; short history
C1148,VantageScore4,636,2025-10-05,Low utilization; long history
C1149,FICO8,735,2025-10-05,Short history; high utilization
C1149,VantageScore4,653,2025-10-05,Recent delinquency; new account
C1150,FICO8,694,2025-10-05,Delinquencies in past 24 months
C1150,VantageScore4,686,2025-10-05,Multiple inquiries; elevated balances
C1151,FICO8,646,2025-10-05,Low utilization; long history
C1151,VantageScore4,770,2025-10-05,Low utilization; long history
C1152,FICO8,551,2025-10-05,High utilization; short history
C1152,VantageScore4,649,2025-10-05,Delinquencies in past 24 months
C1153,FICO8,675,2025-10-05,Recent delinquency; new account
C1153,VantageScore4,680,2025-10-05,Recent inquiry; utilization moderate
C1154,FICO8,753,2025-10-05,Delinquencies in past 24 months
C1154,VantageScore4,576,2025-10-05,Collections and recent delinquencies
C1155,FICO8,535,2025-10-05,Short history; high utilization
C1155,VantageScore4,771,2025-10-05,Collections and recent delinquencies
C1156,FICO8,635,2025-10-05,Recent inquiry; utilization moderate
C1156,VantageScore4,567,2025-10-05,Recent inquiry; utilization moderate
C1157,FICO8,763,2025-10-05,High utilization; short history
C1157,VantageScore4,496,2025-10-05,Collections and recent delinquencies
C1158,FICO8,493,2025-10-05,High utilization; short history
C1158,VantageScore4,581,2025-10-05,Recent inquiry; utilization moderate
C1159,FICO8,677,2025-10-05,Multiple inquiries; elevated balances
C1159,VantageScore4,585,2025-10-05,Recent delinquency; new account
C1160,FICO8,629,2025-10-05,Recent inquiry; utilization moderate
C1160,VantageScore4,712,2025-10-05,Low utilization; long history
C1161,FICO8,668,2025-10-05,Low utilization; long history
C1161,VantageScore4,567,2025-10-05,Short history; high utilization
C1162,FICO8,690,2025-10-05,Delinquencies in past 24 months
C1162,VantageScore4,560,2025-10-05,Recent inquiry; utilization moderate
C1163,FICO8,546,2025-10-05,Delinquencies in past 24 months
C1163,VantageScore4,724,2025-10-05,Recent inquiry; utilization moderate
C1164,FICO8,679,2025-10-05,Recent delinquency; new account
C1164,VantageScore4,546,2025-10-05,Recent delinquency; new account
C1165,FICO8,638,2025-10-05,Delinquencies in past 24 months
C1165,VantageScore4,723,2025-10-05,High utilization; short history
C1166,FICO8,789,2025-10-05,Multiple inquiries; elevated balances
C1166,VantageScore4,780,2025-10-05,Recent delinquency; new account
C1167,FICO8,737,2025-10-05,Collections and recent delinquencies
C1167,VantageScore4,621,2025-10-05,Recent delinquency; new account
C1168,FICO8,483,2025-10-05,High utilization; short history
C1168,VantageScore4,708,2025-10-05,Recent inquiry; utilization moderate
C1169,FICO8,684,2025-10-05,Recent delinquency; new account
C1169,VantageScore4,749,2025-10-05,Short history; high utilization
C1170,FICO8,771,2025-10-05,Collections and recent delinquencies
C1170,VantageScore4,715,2025-10-05,Collections and recent delinquencies
C1171,FICO8,774,2025-10-05,Low utilization; long history
C1171,VantageScore4,526,2025-10-05,Multiple inquiries; elevated balances
C1172,FICO8,713,2025-10-05,Short history; high utilization
C1172,VantageScore4,632,2025-10-05,Delinquencies in past 24 months
C1173,FICO8,793,2025-10-05,High utilization; short history
C1173,VantageScore4,692,2025-10-05,Recent delinquency; new account
C1174,FICO8,571,2025-10-05,Delinquencies in past 24 months
C1174,VantageScore4,714,2025-10-05,Delinquencies in past 24 months
C1175,FICO8,573,2025-10-05,Recent inquiry; utilization moderate
C1175,VantageScore4,681,2025-10-05,Low utilization; long history
C1176,FICO8,602,2025-10-05,High utilization; short history
C1176,VantageScore4,620,2025-10-05,Multiple inquiries; elevated balances
C1177,FICO8,514,2025-10-05,Recent delinquency; new account
C1177,VantageScore4,732,2025-10-05,Delinquencies in past 24 months
C1178,FICO8,763,2025-10-05,Recent inquiry; utilization moderate
C1178,VantageScore4,668,2025-10-05,Recent inquiry; utilization moderate
C1179,FICO8,533,2025-10-05,Short history; high utilization
C1179,VantageScore4,689,2025-10-05,Collections and recent delinquencies
C1180,FICO8,564,2025-10-05,Multiple inquiries; elevated balances
C1180,VantageScore4,586,2025-10-05,Low utilization; long history
C1181,FICO8,716,2025-10-05,Low utilization; long history
C1181,VantageScore4,517,2025-10-05,Collections and recent delinquencies
C1182,FICO8,675,2025-10-05,Short history; high utilization
C1182,VantageScore4,684,2025-10-05,Recent delinquency; new account
C1183,FICO8,683,2025-10-05,Low utilization; long history
C1183,VantageScore4,485,2025-10-05,Multiple inquiries; elevated balances
C1184,FICO8,538,2025-10-05,High utilization; short history
C1184,VantageScore4,647,2025-10-05,Collections and recent delinquencies
C1185,FICO8,728,2025-10-05,Collections and recent delinquencies
C1185,VantageScore4,514,2025-10-05,Recent inquiry; utilization moderate
C1186,FICO8,760,2025-10-05,Recent delinquency; new account
C1186,VantageScore4,704,2025-10-05,High utilization; short history
C1187,FICO8,721,2025-10-05,Multiple inquiries; elevated balances
C1187,VantageScore4,562,2025-10-05,High utilization; short history
C1188,FICO8,489,2025-10-05,Recent inquiry; utilization moderate
C1188,VantageScore4,570,2025-10-05,Multiple inquiries; elevated balances
C1189,FICO8,543,2025-10-05,Delinquencies in past 24 months
C1189,VantageScore4,566,2025-10-05,Recent inquiry; utilization moderate
C1190,FICO8,485,2025-10-05,Multiple inquiries; elevated balances
C1190,VantageScore4,558,2025-10-05,Collections and recent delinquencies
C1191,FICO8,663,2025-10-05,High utilization; short history
C1191,VantageScore4,590,2025-10-05,Low utilization; long history
C1192,FICO8,752,2025-10-05,Recent delinquency; new account
C1192,VantageScore4,706,2025-10-05,Low utilization; long history
C1193,FICO8,747,2025-10-05,Recent inquiry; utilization moderate
C1193,VantageScore4,679,2025-10-05,Multiple inquiries; elevated balances
C1194,FICO8,707,2025-10-05,Low utilization; long history
C1194,VantageScore4,786,2025-10-05,Low utilization; long history
C1195,FICO8,504,2025-10-05,Delinquencies in past 24 months
C1195,VantageScore4,583,2025-10-05,Recent delinquency; new account
C1196,FICO8,671,2025-10-05,Recent delinquency; new account
C1196,VantageScore4,582,2025-10-05,Recent inquiry; utilization moderate
C1197,FICO8,488,2025-10-05,Delinquencies in past 24 months
C1197,VantageScore4,494,2025-10-05,Low utilization; long history
C1198,FICO8,652,2025-10-05,Recent delinquency; new account
C1198,VantageScore4,512,2025-10-05,Recent delinquency; new account
C1199,FICO8,529,2025-10-05,High utilization; short history
C1199,VantageScore4,565,2025-10-05,Low utilization; long history
C1200,FICO8,692,2025-10-05,Recent inquiry; utilization moderate
C1200,VantageScore4,647,2025-10-05,Short history; high utilization
